Time,Time_ms,Event,Block,Trial_In_Block,Event_Type,Trial_Number,Sample_Index,Time_Relative,Valid,ACC,CRESP,RESP,Num_Digits,Window
-1624.796,18977,6.0,,,Session Start,,-406199,-1624.796,False,,,,,
-1594.792,48982,8.0,1.0,1.0,Main Trial Start,1,-398698,-1594.792,False,1,23,23,2.0,
-1594.792,48982,1.0,1.0,1.0,Fixation Start,1,-398698,-1594.792,False,1,23,23,2.0,
-1594.78,48993,2.0,1.0,1.0,Fixation End,1,-398695,-1594.78,False,1,23,23,2.0,
-1593.784,49991,10.0,1.0,1.0,Stimulus Start,1,-398446,-1593.784,False,1,23,23,2.0,Stimulus
-1592.776,50996,11.0,1.0,1.0,Stimulus End,1,-398194,-1592.776,False,1,23,23,2.0,Stimulus
-1592.776,50996,1.0,1.0,1.0,Fixation Start,1,-398194,-1592.776,False,1,23,23,2.0,Stimulus
-1592.756,51018,2.0,1.0,1.0,Fixation End,1,-398189,-1592.756,False,1,23,23,2.0,Stimulus
-1591.756,52016,10.0,1.0,1.0,Stimulus Start,1,-397939,-1591.756,False,1,23,23,2.0,Stimulus
-1590.752,53021,11.0,1.0,1.0,Stimulus End,1,-397688,-1590.752,False,1,23,23,2.0,Stimulus
-1590.752,53021,12.0,1.0,1.0,Choice Start,1,-397688,-1590.752,False,1,23,23,2.0,Choice
-1589.356,54417,13.0,1.0,1.0,Choice End,1,-397339,-1589.356,False,1,23,23,2.0,Choice
-1589.356,54417,14.0,1.0,1.0,Feedback Start,1,-397339,-1589.356,False,1,23,23,2.0,
-1587.844,55929,15.0,1.0,1.0,Feedback End,1,-396961,-1587.844,False,1,23,23,2.0,
-1587.844,55929,9.0,1.0,1.0,Main Trial End,1,-396961,-1587.844,False,1,23,23,2.0,
-1587.844,55929,8.0,1.0,2.0,Main Trial Start,2,-396961,-1587.844,False,1,54,54,2.0,
-1587.844,55929,1.0,1.0,2.0,Fixation Start,2,-396961,-1587.844,False,1,54,54,2.0,
-1587.824,55951,2.0,1.0,2.0,Fixation End,2,-396956,-1587.824,False,1,54,54,2.0,
-1586.824,56950,10.0,1.0,2.0,Stimulus Start,2,-396706,-1586.824,False,1,54,54,2.0,Stimulus
-1585.82,57954,11.0,1.0,2.0,Stimulus End,2,-396455,-1585.82,False,1,54,54,2.0,Stimulus
-1585.82,57954,1.0,1.0,2.0,Fixation Start,2,-396455,-1585.82,False,1,54,54,2.0,Stimulus
-1585.792,57980,2.0,1.0,2.0,Fixation End,2,-396448,-1585.792,False,1,54,54,2.0,Stimulus
-1584.792,58979,10.0,1.0,2.0,Stimulus Start,2,-396198,-1584.792,False,1,54,54,2.0,Stimulus
-1583.792,59983,11.0,1.0,2.0,Stimulus End,2,-395948,-1583.792,False,1,54,54,2.0,Stimulus
-1583.792,59983,12.0,1.0,2.0,Choice Start,2,-395948,-1583.792,False,1,54,54,2.0,Choice
-1582.272,61503,13.0,1.0,2.0,Choice End,2,-395568,-1582.272,False,1,54,54,2.0,Choice
-1582.272,61503,14.0,1.0,2.0,Feedback Start,2,-395568,-1582.272,False,1,54,54,2.0,
-1580.76,63012,15.0,1.0,2.0,Feedback End,2,-395190,-1580.76,False,1,54,54,2.0,
-1580.76,63012,9.0,1.0,2.0,Main Trial End,2,-395190,-1580.76,False,1,54,54,2.0,
-1580.76,63012,8.0,2.0,1.0,Main Trial Start,3,-395190,-1580.76,False,1,151,151,3.0,
-1580.76,63012,1.0,2.0,1.0,Fixation Start,3,-395190,-1580.76,False,1,151,151,3.0,
-1580.7,63072,2.0,2.0,1.0,Fixation End,3,-395175,-1580.7,False,1,151,151,3.0,
-1579.704,64071,10.0,2.0,1.0,Stimulus Start,3,-394926,-1579.704,False,1,151,151,3.0,Stimulus
-1578.696,65075,11.0,2.0,1.0,Stimulus End,3,-394674,-1578.696,False,1,151,151,3.0,Stimulus
-1578.696,65075,1.0,2.0,1.0,Fixation Start,3,-394674,-1578.696,False,1,151,151,3.0,Stimulus
-1578.672,65099,2.0,2.0,1.0,Fixation End,3,-394668,-1578.672,False,1,151,151,3.0,Stimulus
-1577.676,66096,10.0,2.0,1.0,Stimulus Start,3,-394419,-1577.676,False,1,151,151,3.0,Stimulus
-1576.652,67121,11.0,2.0,1.0,Stimulus End,3,-394163,-1576.652,False,1,151,151,3.0,Stimulus
-1576.652,67121,1.0,2.0,1.0,Fixation Start,3,-394163,-1576.652,False,1,151,151,3.0,Stimulus
-1576.632,67143,2.0,2.0,1.0,Fixation End,3,-394158,-1576.632,False,1,151,151,3.0,Stimulus
-1575.632,68141,10.0,2.0,1.0,Stimulus Start,3,-393908,-1575.632,False,1,151,151,3.0,Stimulus
-1574.628,69146,11.0,2.0,1.0,Stimulus End,3,-393657,-1574.628,False,1,151,151,3.0,Stimulus
-1574.628,69146,12.0,2.0,1.0,Choice Start,3,-393657,-1574.628,False,1,151,151,3.0,Choice
-1571.504,72269,13.0,2.0,1.0,Choice End,3,-392876,-1571.504,False,1,151,151,3.0,Choice
-1571.504,72269,14.0,2.0,1.0,Feedback Start,3,-392876,-1571.504,False,1,151,151,3.0,
-1569.992,73779,15.0,2.0,1.0,Feedback End,3,-392498,-1569.992,False,1,151,151,3.0,
-1569.992,73779,9.0,2.0,1.0,Main Trial End,3,-392498,-1569.992,False,1,151,151,3.0,
-1569.992,73779,8.0,2.0,2.0,Main Trial Start,4,-392498,-1569.992,False,0,423,432,3.0,
-1569.992,73779,1.0,2.0,2.0,Fixation Start,4,-392498,-1569.992,False,0,423,432,3.0,
-1569.968,73805,2.0,2.0,2.0,Fixation End,4,-392492,-1569.968,False,0,423,432,3.0,
-1568.968,74804,10.0,2.0,2.0,Stimulus Start,4,-392242,-1568.968,False,0,423,432,3.0,Stimulus
-1567.964,75808,11.0,2.0,2.0,Stimulus End,4,-391991,-1567.964,False,0,423,432,3.0,Stimulus
-1567.964,75808,1.0,2.0,2.0,Fixation Start,4,-391991,-1567.964,False,0,423,432,3.0,Stimulus
-1567.948,75826,2.0,2.0,2.0,Fixation End,4,-391987,-1567.948,False,0,423,432,3.0,Stimulus
-1566.948,76825,10.0,2.0,2.0,Stimulus Start,4,-391737,-1566.948,False,0,423,432,3.0,Stimulus
-1565.944,77829,11.0,2.0,2.0,Stimulus End,4,-391486,-1565.944,False,0,423,432,3.0,Stimulus
-1565.944,77829,1.0,2.0,2.0,Fixation Start,4,-391486,-1565.944,False,0,423,432,3.0,Stimulus
-1565.92,77851,2.0,2.0,2.0,Fixation End,4,-391480,-1565.92,False,0,423,432,3.0,Stimulus
-1564.924,78850,10.0,2.0,2.0,Stimulus Start,4,-391231,-1564.924,False,0,423,432,3.0,Stimulus
-1563.92,79854,11.0,2.0,2.0,Stimulus End,4,-390980,-1563.92,False,0,423,432,3.0,Stimulus
-1563.92,79854,12.0,2.0,2.0,Choice Start,4,-390980,-1563.92,False,0,423,432,3.0,Choice
-1560.88,82895,13.0,2.0,2.0,Choice End,4,-390220,-1560.88,False,0,423,432,3.0,Choice
-1560.88,82895,14.0,2.0,2.0,Feedback Start,4,-390220,-1560.88,False,0,423,432,3.0,
-1559.368,84404,15.0,2.0,2.0,Feedback End,4,-389842,-1559.368,False,0,423,432,3.0,
-1559.368,84404,9.0,2.0,2.0,Main Trial End,4,-389842,-1559.368,False,0,423,432,3.0,
-1559.368,84404,8.0,3.0,1.0,Main Trial Start,5,-389842,-1559.368,False,0,435,434,3.0,
-1559.368,84404,1.0,3.0,1.0,Fixation Start,5,-389842,-1559.368,False,0,435,434,3.0,
-1559.34,84434,2.0,3.0,1.0,Fixation End,5,-389835,-1559.34,False,0,435,434,3.0,
-1558.34,85433,10.0,3.0,1.0,Stimulus Start,5,-389585,-1558.34,False,0,435,434,3.0,Stimulus
-1557.328,86446,11.0,3.0,1.0,Stimulus End,5,-389332,-1557.328,False,0,435,434,3.0,Stimulus
-1557.328,86446,1.0,3.0,1.0,Fixation Start,5,-389332,-1557.328,False,0,435,434,3.0,Stimulus
-1557.304,86468,2.0,3.0,1.0,Fixation End,5,-389326,-1557.304,False,0,435,434,3.0,Stimulus
-1556.308,87466,10.0,3.0,1.0,Stimulus Start,5,-389077,-1556.308,False,0,435,434,3.0,Stimulus
-1555.304,88471,11.0,3.0,1.0,Stimulus End,5,-388826,-1555.304,False,0,435,434,3.0,Stimulus
-1555.304,88471,1.0,3.0,1.0,Fixation Start,5,-388826,-1555.304,False,0,435,434,3.0,Stimulus
-1555.268,88505,2.0,3.0,1.0,Fixation End,5,-388817,-1555.268,False,0,435,434,3.0,Stimulus
-1554.268,89504,10.0,3.0,1.0,Stimulus Start,5,-388567,-1554.268,False,0,435,434,3.0,Stimulus
-1553.264,90508,11.0,3.0,1.0,Stimulus End,5,-388316,-1553.264,False,0,435,434,3.0,Stimulus
-1553.264,90508,12.0,3.0,1.0,Choice Start,5,-388316,-1553.264,False,0,435,434,3.0,Choice
-1548.992,94783,13.0,3.0,1.0,Choice End,5,-387248,-1548.992,False,0,435,434,3.0,Choice
-1548.992,94783,14.0,3.0,1.0,Feedback Start,5,-387248,-1548.992,False,0,435,434,3.0,
-1547.452,96321,15.0,3.0,1.0,Feedback End,5,-386863,-1547.452,False,0,435,434,3.0,
-1547.452,96321,9.0,3.0,1.0,Main Trial End,5,-386863,-1547.452,False,0,435,434,3.0,
-1547.452,96321,8.0,3.0,2.0,Main Trial Start,6,-386863,-1547.452,False,1,521,521,3.0,
-1547.452,96321,1.0,3.0,2.0,Fixation Start,6,-386863,-1547.452,False,1,521,521,3.0,
-1547.424,96351,2.0,3.0,2.0,Fixation End,6,-386856,-1547.424,False,1,521,521,3.0,
-1546.424,97350,10.0,3.0,2.0,Stimulus Start,6,-386606,-1546.424,False,1,521,521,3.0,Stimulus
-1545.42,98354,11.0,3.0,2.0,Stimulus End,6,-386355,-1545.42,False,1,521,521,3.0,Stimulus
-1545.42,98354,1.0,3.0,2.0,Fixation Start,6,-386355,-1545.42,False,1,521,521,3.0,Stimulus
-1545.396,98376,2.0,3.0,2.0,Fixation End,6,-386349,-1545.396,False,1,521,521,3.0,Stimulus
-1544.4,99375,10.0,3.0,2.0,Stimulus Start,6,-386100,-1544.4,False,1,521,521,3.0,Stimulus
-1543.392,100379,11.0,3.0,2.0,Stimulus End,6,-385848,-1543.392,False,1,521,521,3.0,Stimulus
-1543.392,100379,1.0,3.0,2.0,Fixation Start,6,-385848,-1543.392,False,1,521,521,3.0,Stimulus
-1543.376,100397,2.0,3.0,2.0,Fixation End,6,-385844,-1543.376,False,1,521,521,3.0,Stimulus
-1542.376,101396,10.0,3.0,2.0,Stimulus Start,6,-385594,-1542.376,False,1,521,521,3.0,Stimulus
-1541.372,102400,11.0,3.0,2.0,Stimulus End,6,-385343,-1541.372,False,1,521,521,3.0,Stimulus
-1541.372,102400,12.0,3.0,2.0,Choice Start,6,-385343,-1541.372,False,1,521,521,3.0,Choice
-1538.016,105756,13.0,3.0,2.0,Choice End,6,-384504,-1538.016,False,1,521,521,3.0,Choice
-1538.016,105756,14.0,3.0,2.0,Feedback Start,6,-384504,-1538.016,False,1,521,521,3.0,
-1536.508,107266,15.0,3.0,2.0,Feedback End,6,-384127,-1536.508,False,1,521,521,3.0,
-1536.508,107266,9.0,3.0,2.0,Main Trial End,6,-384127,-1536.508,False,1,521,521,3.0,
-1536.508,107266,8.0,4.0,1.0,Main Trial Start,7,-384127,-1536.508,False,0,423,432,3.0,
-1536.508,107266,1.0,4.0,1.0,Fixation Start,7,-384127,-1536.508,False,0,423,432,3.0,
-1536.46,107313,2.0,4.0,1.0,Fixation End,7,-384115,-1536.46,False,0,423,432,3.0,
-1535.46,108312,10.0,4.0,1.0,Stimulus Start,7,-383865,-1535.46,False,0,423,432,3.0,Stimulus
-1534.456,109316,11.0,4.0,1.0,Stimulus End,7,-383614,-1534.456,False,0,423,432,3.0,Stimulus
-1534.456,109316,1.0,4.0,1.0,Fixation Start,7,-383614,-1534.456,False,0,423,432,3.0,Stimulus
-1534.44,109334,2.0,4.0,1.0,Fixation End,7,-383610,-1534.44,False,0,423,432,3.0,Stimulus
-1533.44,110333,10.0,4.0,1.0,Stimulus Start,7,-383360,-1533.44,False,0,423,432,3.0,Stimulus
-1532.436,111337,11.0,4.0,1.0,Stimulus End,7,-383109,-1532.436,False,0,423,432,3.0,Stimulus
-1532.436,111337,1.0,4.0,1.0,Fixation Start,7,-383109,-1532.436,False,0,423,432,3.0,Stimulus
-1532.416,111355,2.0,4.0,1.0,Fixation End,7,-383104,-1532.416,False,0,423,432,3.0,Stimulus
-1531.42,112354,10.0,4.0,1.0,Stimulus Start,7,-382855,-1531.42,False,0,423,432,3.0,Stimulus
-1530.416,113358,11.0,4.0,1.0,Stimulus End,7,-382604,-1530.416,False,0,423,432,3.0,Stimulus
-1530.416,113358,12.0,4.0,1.0,Choice Start,7,-382604,-1530.416,False,0,423,432,3.0,Choice
-1528.192,115583,13.0,4.0,1.0,Choice End,7,-382048,-1528.192,False,0,423,432,3.0,Choice
-1528.192,115583,14.0,4.0,1.0,Feedback Start,7,-382048,-1528.192,False,0,423,432,3.0,
-1526.68,117091,15.0,4.0,1.0,Feedback End,7,-381670,-1526.68,False,0,423,432,3.0,
-1526.68,117091,9.0,4.0,1.0,Main Trial End,7,-381670,-1526.68,False,0,423,432,3.0,
-1526.68,117091,8.0,4.0,2.0,Main Trial Start,8,-381670,-1526.68,False,1,141,141,3.0,
-1526.68,117091,1.0,4.0,2.0,Fixation Start,8,-381670,-1526.68,False,1,141,141,3.0,
-1526.66,117114,2.0,4.0,2.0,Fixation End,8,-381665,-1526.66,False,1,141,141,3.0,
-1525.66,118112,10.0,4.0,2.0,Stimulus Start,8,-381415,-1525.66,False,1,141,141,3.0,Stimulus
-1524.656,119116,11.0,4.0,2.0,Stimulus End,8,-381164,-1524.656,False,1,141,141,3.0,Stimulus
-1524.656,119116,1.0,4.0,2.0,Fixation Start,8,-381164,-1524.656,False,1,141,141,3.0,Stimulus
-1524.64,119134,2.0,4.0,2.0,Fixation End,8,-381160,-1524.64,False,1,141,141,3.0,Stimulus
-1523.64,120133,10.0,4.0,2.0,Stimulus Start,8,-380910,-1523.64,False,1,141,141,3.0,Stimulus
-1522.636,121137,11.0,4.0,2.0,Stimulus End,8,-380659,-1522.636,False,1,141,141,3.0,Stimulus
-1522.636,121137,1.0,4.0,2.0,Fixation Start,8,-380659,-1522.636,False,1,141,141,3.0,Stimulus
-1522.616,121155,2.0,4.0,2.0,Fixation End,8,-380654,-1522.616,False,1,141,141,3.0,Stimulus
-1521.62,122154,10.0,4.0,2.0,Stimulus Start,8,-380405,-1521.62,False,1,141,141,3.0,Stimulus
-1520.616,123158,11.0,4.0,2.0,Stimulus End,8,-380154,-1520.616,False,1,141,141,3.0,Stimulus
-1520.616,123158,12.0,4.0,2.0,Choice Start,8,-380154,-1520.616,False,1,141,141,3.0,Choice
-1517.344,126431,13.0,4.0,2.0,Choice End,8,-379336,-1517.344,False,1,141,141,3.0,Choice
-1517.344,126431,14.0,4.0,2.0,Feedback Start,8,-379336,-1517.344,False,1,141,141,3.0,
-1515.832,127941,15.0,4.0,2.0,Feedback End,8,-378958,-1515.832,False,1,141,141,3.0,
-1515.832,127941,9.0,4.0,2.0,Main Trial End,8,-378958,-1515.832,False,1,141,141,3.0,
-1515.832,127941,8.0,5.0,1.0,Main Trial Start,9,-378958,-1515.832,False,0,523,532,3.0,
-1515.832,127941,1.0,5.0,1.0,Fixation Start,9,-378958,-1515.832,False,0,523,532,3.0,
-1515.804,127968,2.0,5.0,1.0,Fixation End,9,-378951,-1515.804,False,0,523,532,3.0,
-1514.808,128966,10.0,5.0,1.0,Stimulus Start,9,-378702,-1514.808,False,0,523,532,3.0,Stimulus
-1513.8,129971,11.0,5.0,1.0,Stimulus End,9,-378450,-1513.8,False,0,523,532,3.0,Stimulus
-1513.8,129971,1.0,5.0,1.0,Fixation Start,9,-378450,-1513.8,False,0,523,532,3.0,Stimulus
-1513.776,129997,2.0,5.0,1.0,Fixation End,9,-378444,-1513.776,False,0,523,532,3.0,Stimulus
-1512.776,130996,10.0,5.0,1.0,Stimulus Start,9,-378194,-1512.776,False,0,523,532,3.0,Stimulus
-1511.764,132008,11.0,5.0,1.0,Stimulus End,9,-377941,-1511.764,False,0,523,532,3.0,Stimulus
-1511.764,132008,1.0,5.0,1.0,Fixation Start,9,-377941,-1511.764,False,0,523,532,3.0,Stimulus
-1511.744,132030,2.0,5.0,1.0,Fixation End,9,-377936,-1511.744,False,0,523,532,3.0,Stimulus
-1510.744,133029,10.0,5.0,1.0,Stimulus Start,9,-377686,-1510.744,False,0,523,532,3.0,Stimulus
-1509.74,134033,11.0,5.0,1.0,Stimulus End,9,-377435,-1509.74,False,0,523,532,3.0,Stimulus
-1509.74,134033,12.0,5.0,1.0,Choice Start,9,-377435,-1509.74,False,0,523,532,3.0,Choice
-1506.44,137332,13.0,5.0,1.0,Choice End,9,-376610,-1506.44,False,0,523,532,3.0,Choice
-1506.44,137332,14.0,5.0,1.0,Feedback Start,9,-376610,-1506.44,False,0,523,532,3.0,
-1504.932,138842,15.0,5.0,1.0,Feedback End,9,-376233,-1504.932,False,0,523,532,3.0,
-1504.932,138842,9.0,5.0,1.0,Main Trial End,9,-376233,-1504.932,False,0,523,532,3.0,
-1504.932,138842,8.0,5.0,2.0,Main Trial Start,10,-376233,-1504.932,False,1,152,152,3.0,
-1504.932,138842,1.0,5.0,2.0,Fixation Start,10,-376233,-1504.932,False,1,152,152,3.0,
-1504.9,138872,2.0,5.0,2.0,Fixation End,10,-376225,-1504.9,False,1,152,152,3.0,
-1503.904,139871,10.0,5.0,2.0,Stimulus Start,10,-375976,-1503.904,False,1,152,152,3.0,Stimulus
-1502.896,140875,11.0,5.0,2.0,Stimulus End,10,-375724,-1502.896,False,1,152,152,3.0,Stimulus
-1502.896,140875,1.0,5.0,2.0,Fixation Start,10,-375724,-1502.896,False,1,152,152,3.0,Stimulus
-1502.88,140893,2.0,5.0,2.0,Fixation End,10,-375720,-1502.88,False,1,152,152,3.0,Stimulus
-1501.88,141892,10.0,5.0,2.0,Stimulus Start,10,-375470,-1501.88,False,1,152,152,3.0,Stimulus
-1500.876,142896,11.0,5.0,2.0,Stimulus End,10,-375219,-1500.876,False,1,152,152,3.0,Stimulus
-1500.876,142896,1.0,5.0,2.0,Fixation Start,10,-375219,-1500.876,False,1,152,152,3.0,Stimulus
-1500.844,142930,2.0,5.0,2.0,Fixation End,10,-375211,-1500.844,False,1,152,152,3.0,Stimulus
-1499.844,143929,10.0,5.0,2.0,Stimulus Start,10,-374961,-1499.844,False,1,152,152,3.0,Stimulus
-1498.84,144933,11.0,5.0,2.0,Stimulus End,10,-374710,-1498.84,False,1,152,152,3.0,Stimulus
-1498.84,144933,12.0,5.0,2.0,Choice Start,10,-374710,-1498.84,False,1,152,152,3.0,Choice
-1496.048,147725,13.0,5.0,2.0,Choice End,10,-374012,-1496.048,False,1,152,152,3.0,Choice
-1496.048,147725,14.0,5.0,2.0,Feedback Start,10,-374012,-1496.048,False,1,152,152,3.0,
-1494.54,149233,15.0,5.0,2.0,Feedback End,10,-373635,-1494.54,False,1,152,152,3.0,
-1494.54,149233,9.0,5.0,2.0,Main Trial End,10,-373635,-1494.54,False,1,152,152,3.0,
-1494.54,149233,8.0,6.0,1.0,Main Trial Start,11,-373635,-1494.54,False,0,534,543,3.0,
-1494.54,149233,1.0,6.0,1.0,Fixation Start,11,-373635,-1494.54,False,0,534,543,3.0,
-1494.512,149259,2.0,6.0,1.0,Fixation End,11,-373628,-1494.512,False,0,534,543,3.0,
-1493.516,150258,10.0,6.0,1.0,Stimulus Start,11,-373379,-1493.516,False,0,534,543,3.0,Stimulus
-1492.512,151262,11.0,6.0,1.0,Stimulus End,11,-373128,-1492.512,False,0,534,543,3.0,Stimulus
-1492.512,151262,1.0,6.0,1.0,Fixation Start,11,-373128,-1492.512,False,0,534,543,3.0,Stimulus
-1492.488,151283,2.0,6.0,1.0,Fixation End,11,-373122,-1492.488,False,0,534,543,3.0,Stimulus
-1491.496,152279,10.0,6.0,1.0,Stimulus Start,11,-372874,-1491.496,False,0,534,543,3.0,Stimulus
-1490.488,153283,11.0,6.0,1.0,Stimulus End,11,-372622,-1490.488,False,0,534,543,3.0,Stimulus
-1490.488,153283,1.0,6.0,1.0,Fixation Start,11,-372622,-1490.488,False,0,534,543,3.0,Stimulus
-1490.472,153301,2.0,6.0,1.0,Fixation End,11,-372618,-1490.472,False,0,534,543,3.0,Stimulus
-1489.472,154300,10.0,6.0,1.0,Stimulus Start,11,-372368,-1489.472,False,0,534,543,3.0,Stimulus
-1488.468,155304,11.0,6.0,1.0,Stimulus End,11,-372117,-1488.468,False,0,534,543,3.0,Stimulus
-1488.468,155304,12.0,6.0,1.0,Choice Start,11,-372117,-1488.468,False,0,534,543,3.0,Choice
-1484.548,159226,13.0,6.0,1.0,Choice End,11,-371137,-1484.548,False,0,534,543,3.0,Choice
-1484.548,159226,14.0,6.0,1.0,Feedback Start,11,-371137,-1484.548,False,0,534,543,3.0,
-1483.036,160737,15.0,6.0,1.0,Feedback End,11,-370759,-1483.036,False,0,534,543,3.0,
-1483.036,160737,9.0,6.0,1.0,Main Trial End,11,-370759,-1483.036,False,0,534,543,3.0,
-1483.036,160737,8.0,6.0,2.0,Main Trial Start,12,-370759,-1483.036,False,0,342,324,3.0,
-1483.036,160737,1.0,6.0,2.0,Fixation Start,12,-370759,-1483.036,False,0,342,324,3.0,
-1482.98,160793,2.0,6.0,2.0,Fixation End,12,-370745,-1482.98,False,0,342,324,3.0,
-1481.98,161792,10.0,6.0,2.0,Stimulus Start,12,-370495,-1481.98,False,0,342,324,3.0,Stimulus
-1480.976,162796,11.0,6.0,2.0,Stimulus End,12,-370244,-1480.976,False,0,342,324,3.0,Stimulus
-1480.976,162796,1.0,6.0,2.0,Fixation Start,12,-370244,-1480.976,False,0,342,324,3.0,Stimulus
-1480.956,162818,2.0,6.0,2.0,Fixation End,12,-370239,-1480.956,False,0,342,324,3.0,Stimulus
-1479.956,163816,10.0,6.0,2.0,Stimulus Start,12,-369989,-1479.956,False,0,342,324,3.0,Stimulus
-1478.952,164821,11.0,6.0,2.0,Stimulus End,12,-369738,-1478.952,False,0,342,324,3.0,Stimulus
-1478.952,164821,1.0,6.0,2.0,Fixation Start,12,-369738,-1478.952,False,0,342,324,3.0,Stimulus
-1478.928,164843,2.0,6.0,2.0,Fixation End,12,-369732,-1478.928,False,0,342,324,3.0,Stimulus
-1477.932,165842,10.0,6.0,2.0,Stimulus Start,12,-369483,-1477.932,False,0,342,324,3.0,Stimulus
-1476.928,166846,11.0,6.0,2.0,Stimulus End,12,-369232,-1476.928,False,0,342,324,3.0,Stimulus
-1476.928,166846,12.0,6.0,2.0,Choice Start,12,-369232,-1476.928,False,0,342,324,3.0,Choice
-1473.52,170251,13.0,6.0,2.0,Choice End,12,-368380,-1473.52,False,0,342,324,3.0,Choice
-1473.52,170251,14.0,6.0,2.0,Feedback Start,12,-368380,-1473.52,False,0,342,324,3.0,
-1472.012,171762,15.0,6.0,2.0,Feedback End,12,-368003,-1472.012,False,0,342,324,3.0,
-1472.012,171762,9.0,6.0,2.0,Main Trial End,12,-368003,-1472.012,False,0,342,324,3.0,
-1472.012,171762,8.0,7.0,1.0,Main Trial Start,13,-368003,-1472.012,False,1,131,131,3.0,
-1472.012,171762,1.0,7.0,1.0,Fixation Start,13,-368003,-1472.012,False,1,131,131,3.0,
-1471.968,171805,2.0,7.0,1.0,Fixation End,13,-367992,-1471.968,False,1,131,131,3.0,
-1470.968,172804,10.0,7.0,1.0,Stimulus Start,13,-367742,-1470.968,False,1,131,131,3.0,Stimulus
-1469.964,173808,11.0,7.0,1.0,Stimulus End,13,-367491,-1469.964,False,1,131,131,3.0,Stimulus
-1469.964,173808,1.0,7.0,1.0,Fixation Start,13,-367491,-1469.964,False,1,131,131,3.0,Stimulus
-1469.944,173830,2.0,7.0,1.0,Fixation End,13,-367486,-1469.944,False,1,131,131,3.0,Stimulus
-1468.944,174829,10.0,7.0,1.0,Stimulus Start,13,-367236,-1468.944,False,1,131,131,3.0,Stimulus
-1467.94,175833,11.0,7.0,1.0,Stimulus End,13,-366985,-1467.94,False,1,131,131,3.0,Stimulus
-1467.94,175833,1.0,7.0,1.0,Fixation Start,13,-366985,-1467.94,False,1,131,131,3.0,Stimulus
-1467.92,175851,2.0,7.0,1.0,Fixation End,13,-366980,-1467.92,False,1,131,131,3.0,Stimulus
-1466.924,176850,10.0,7.0,1.0,Stimulus Start,13,-366731,-1466.924,False,1,131,131,3.0,Stimulus
-1465.92,177854,12.0,7.0,1.0,Choice Start,13,-366480,-1465.92,False,1,131,131,3.0,Choice
-1465.92,177855,11.0,7.0,1.0,Stimulus End,13,-366480,-1465.92,False,1,131,131,3.0,Choice
-1463.964,179810,13.0,7.0,1.0,Choice End,13,-365991,-1463.964,False,1,131,131,3.0,Choice
-1463.964,179810,14.0,7.0,1.0,Feedback Start,13,-365991,-1463.964,False,1,131,131,3.0,
-1462.452,181321,15.0,7.0,1.0,Feedback End,13,-365613,-1462.452,False,1,131,131,3.0,
-1462.452,181321,9.0,7.0,1.0,Main Trial End,13,-365613,-1462.452,False,1,131,131,3.0,
-1462.452,181321,8.0,7.0,2.0,Main Trial Start,14,-365613,-1462.452,False,1,245,245,3.0,
-1462.452,181321,1.0,7.0,2.0,Fixation Start,14,-365613,-1462.452,False,1,245,245,3.0,
-1462.424,181347,2.0,7.0,2.0,Fixation End,14,-365606,-1462.424,False,1,245,245,3.0,
-1461.428,182346,10.0,7.0,2.0,Stimulus Start,14,-365357,-1461.428,False,1,245,245,3.0,Stimulus
-1460.424,183350,11.0,7.0,2.0,Stimulus End,14,-365106,-1460.424,False,1,245,245,3.0,Stimulus
-1460.424,183350,1.0,7.0,2.0,Fixation Start,14,-365106,-1460.424,False,1,245,245,3.0,Stimulus
-1460.404,183368,2.0,7.0,2.0,Fixation End,14,-365101,-1460.404,False,1,245,245,3.0,Stimulus
-1459.408,184367,10.0,7.0,2.0,Stimulus Start,14,-364852,-1459.408,False,1,245,245,3.0,Stimulus
-1458.4,185371,11.0,7.0,2.0,Stimulus End,14,-364600,-1458.4,False,1,245,245,3.0,Stimulus
-1458.4,185371,1.0,7.0,2.0,Fixation Start,14,-364600,-1458.4,False,1,245,245,3.0,Stimulus
-1458.38,185393,2.0,7.0,2.0,Fixation End,14,-364595,-1458.38,False,1,245,245,3.0,Stimulus
-1457.38,186392,10.0,7.0,2.0,Stimulus Start,14,-364345,-1457.38,False,1,245,245,3.0,Stimulus
-1456.376,187396,11.0,7.0,2.0,Stimulus End,14,-364094,-1456.376,False,1,245,245,3.0,Stimulus
-1456.376,187396,12.0,7.0,2.0,Choice Start,14,-364094,-1456.376,False,1,245,245,3.0,Choice
-1454.172,189601,13.0,7.0,2.0,Choice End,14,-363543,-1454.172,False,1,245,245,3.0,Choice
-1454.172,189601,14.0,7.0,2.0,Feedback Start,14,-363543,-1454.172,False,1,245,245,3.0,
-1452.66,191112,15.0,7.0,2.0,Feedback End,14,-363165,-1452.66,False,1,245,245,3.0,
-1452.66,191112,9.0,7.0,2.0,Main Trial End,14,-363165,-1452.66,False,1,245,245,3.0,
-1447.636,196137,7.0,,,Session End,,-361909,-1447.636,False,,,,,
